"site";"interaction_type";"rep";"metric";"value"
"Argyle Square";"Herbivore";84;"link_density";3,2
"Argyle Square";"Herbivore";84;"degree_heterogeneity";3,25323159853208
"Argyle Square";"Herbivore";84;"modularity_eigen";0,430772569444444
"Argyle Square";"Herbivore";84;"modularity_betweenness";0,1328125
"Argyle Square";"Herbivore";84;"nestedness";18,5815602836879
"Argyle Square";"Herbivore";84;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";84;"centrality_betweenness";0,179859500829947
"Argyle Square";"Herbivore";84;"centrality_eigen";0,647359019504241
"Argyle Square";"Herbivore";84;"interaction_overlap";0,26357215007215
"Argyle Square";"Herbivore";85;"richness";30
"Argyle Square";"Herbivore";85;"connectance";0,24
"Argyle Square";"Herbivore";85;"link_density";3,2
"Argyle Square";"Herbivore";85;"degree_heterogeneity";3,24722673897527
"Argyle Square";"Herbivore";85;"modularity_eigen";0,379774305555555
"Argyle Square";"Herbivore";85;"modularity_betweenness";0,157986111111111
"Argyle Square";"Herbivore";85;"nestedness";17,1702127659574
"Argyle Square";"Herbivore";85;"centrality_degree";0,0677764565992866
"Argyle Square";"Herbivore";85;"centrality_betweenness";0,181543695864882
"Argyle Square";"Herbivore";85;"centrality_eigen";0,52646968718819
"Argyle Square";"Herbivore";85;"interaction_overlap";0,324127761127761
"Argyle Square";"Herbivore";86;"richness";30
"Argyle Square";"Herbivore";86;"connectance";0,24
"Argyle Square";"Herbivore";86;"link_density";3,2
"Argyle Square";"Herbivore";86;"degree_heterogeneity";3,24440823267788
"Argyle Square";"Herbivore";86;"modularity_eigen";0,358723958333333
"Argyle Square";"Herbivore";86;"modularity_betweenness";0,172309027777778
"Argyle Square";"Herbivore";86;"nestedness";19,1225937183384
"Argyle Square";"Herbivore";86;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";86;"centrality_betweenness";0,186858963875936
"Argyle Square";"Herbivore";86;"centrality_eigen";0,665981396939003
"Argyle Square";"Herbivore";86;"interaction_overlap";0,268384171384171
"Argyle Square";"Herbivore";87;"richness";30
"Argyle Square";"Herbivore";87;"connectance";0,24
"Argyle Square";"Herbivore";87;"link_density";3,2
"Argyle Square";"Herbivore";87;"degree_heterogeneity";3,24543141502975
"Argyle Square";"Herbivore";87;"modularity_eigen";0,386067708333333
"Argyle Square";"Herbivore";87;"modularity_betweenness";0,190972222222222
"Argyle Square";"Herbivore";87;"nestedness";15,7304964539007
"Argyle Square";"Herbivore";87;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";87;"centrality_betweenness";0,171570434523891
"Argyle Square";"Herbivore";87;"centrality_eigen";0,630977958034087
"Argyle Square";"Herbivore";87;"interaction_overlap";0,265131202131202
"Argyle Square";"Herbivore";88;"richness";30
"Argyle Square";"Herbivore";88;"connectance";0,24
"Argyle Square";"Herbivore";88;"link_density";3,2
"Argyle Square";"Herbivore";88;"degree_heterogeneity";3,27455014327477
"Argyle Square";"Herbivore";88;"modularity_eigen";0,411675347222222
"Argyle Square";"Herbivore";88;"modularity_betweenness";0,133680555555556
"Argyle Square";"Herbivore";88;"nestedness";14,6312056737589
"Argyle Square";"Herbivore";88;"centrality_degree";0,0677764565992866
"Argyle Square";"Herbivore";88;"centrality_betweenness";0,197917599344025
"Argyle Square";"Herbivore";88;"centrality_eigen";0,628244611601831
"Argyle Square";"Herbivore";88;"interaction_overlap";0,270271284271284
"Argyle Square";"Herbivore";89;"richness";30
"Argyle Square";"Herbivore";89;"connectance";0,24
"Argyle Square";"Herbivore";89;"link_density";3,2
"Argyle Square";"Herbivore";89;"degree_heterogeneity";3,2441259194825
"Argyle Square";"Herbivore";89;"modularity_eigen";0,379557291666667
"Argyle Square";"Herbivore";89;"modularity_betweenness";0,1328125
"Argyle Square";"Herbivore";89;"nestedness";16,2695035460993
"Argyle Square";"Herbivore";89;"centrality_degree";0,103448275862069
"Argyle Square";"Herbivore";89;"centrality_betweenness";0,214802962170042
"Argyle Square";"Herbivore";89;"centrality_eigen";0,679333115606889
"Argyle Square";"Herbivore";89;"interaction_overlap";0,26262099012099
"Argyle Square";"Herbivore";90;"richness";30
"Argyle Square";"Herbivore";90;"connectance";0,24
"Argyle Square";"Herbivore";90;"link_density";3,2
"Argyle Square";"Herbivore";90;"degree_heterogeneity";3,24724655116256
"Argyle Square";"Herbivore";90;"modularity_eigen";0,360894097222222
"Argyle Square";"Herbivore";90;"modularity_betweenness";0,142361111111111
"Argyle Square";"Herbivore";90;"nestedness";17,6063829787234
"Argyle Square";"Herbivore";90;"centrality_degree";0,103448275862069
"Argyle Square";"Herbivore";90;"centrality_betweenness";0,232165377230776
"Argyle Square";"Herbivore";90;"centrality_eigen";0,672979842975094
"Argyle Square";"Herbivore";90;"interaction_overlap";0,254734925205513
"Argyle Square";"Herbivore";91;"richness";30
"Argyle Square";"Herbivore";91;"connectance";0,24
"Argyle Square";"Herbivore";91;"link_density";3,2
"Argyle Square";"Herbivore";91;"degree_heterogeneity";3,27305694471193
"Argyle Square";"Herbivore";91;"modularity_eigen";0,409939236111111
"Argyle Square";"Herbivore";91;"modularity_betweenness";0,13671875
"Argyle Square";"Herbivore";91;"nestedness";13,2553191489362
"Argyle Square";"Herbivore";91;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";91;"centrality_betweenness";0,307358162642014
"Argyle Square";"Herbivore";91;"centrality_eigen";0,593189776145002
"Argyle Square";"Herbivore";91;"interaction_overlap";0,271506271506271
"Argyle Square";"Herbivore";92;"richness";30
"Argyle Square";"Herbivore";92;"connectance";0,24
"Argyle Square";"Herbivore";92;"link_density";3,2
"Argyle Square";"Herbivore";92;"degree_heterogeneity";3,21925317451834
"Argyle Square";"Herbivore";92;"modularity_eigen";0,384548611111111
"Argyle Square";"Herbivore";92;"modularity_betweenness";0,23046875
"Argyle Square";"Herbivore";92;"nestedness";19,4326241134752
"Argyle Square";"Herbivore";92;"centrality_degree";0,103448275862069
"Argyle Square";"Herbivore";92;"centrality_betweenness";0,264221764306697
"Argyle Square";"Herbivore";92;"centrality_eigen";0,661137583467608
"Argyle Square";"Herbivore";92;"interaction_overlap";0,289147907647908
"Argyle Square";"Herbivore";93;"richness";30
"Argyle Square";"Herbivore";93;"connectance";0,24
"Argyle Square";"Herbivore";93;"link_density";3,2
"Argyle Square";"Herbivore";93;"degree_heterogeneity";3,24478125487233
"Argyle Square";"Herbivore";93;"modularity_eigen";0,373046875
"Argyle Square";"Herbivore";93;"modularity_betweenness";0,140625
"Argyle Square";"Herbivore";93;"nestedness";19,6950354609929
"Argyle Square";"Herbivore";93;"centrality_degree";0,0677764565992866
"Argyle Square";"Herbivore";93;"centrality_betweenness";0,143323550951525
"Argyle Square";"Herbivore";93;"centrality_eigen";0,611892732563814
"Argyle Square";"Herbivore";93;"interaction_overlap";0,286296481296481
"Argyle Square";"Herbivore";94;"richness";30
"Argyle Square";"Herbivore";94;"connectance";0,24
"Argyle Square";"Herbivore";94;"link_density";3,2
"Argyle Square";"Herbivore";94;"degree_heterogeneity";3,24550231184151
"Argyle Square";"Herbivore";94;"modularity_eigen";0,354817708333333
"Argyle Square";"Herbivore";94;"modularity_betweenness";0,182291666666667
"Argyle Square";"Herbivore";94;"nestedness";19,5440729483283
"Argyle Square";"Herbivore";94;"centrality_degree";0,103448275862069
"Argyle Square";"Herbivore";94;"centrality_betweenness";0,235095881396554
"Argyle Square";"Herbivore";94;"centrality_eigen";0,690321318542536
"Argyle Square";"Herbivore";94;"interaction_overlap";0,273411865911866
"Argyle Square";"Herbivore";95;"richness";30
"Argyle Square";"Herbivore";95;"connectance";0,24
"Argyle Square";"Herbivore";95;"link_density";3,2
"Argyle Square";"Herbivore";95;"degree_heterogeneity";3,25004524527265
"Argyle Square";"Herbivore";95;"modularity_eigen";0,396267361111111
"Argyle Square";"Herbivore";95;"modularity_betweenness";0,134982638888889
"Argyle Square";"Herbivore";95;"nestedness";18,1914893617021
"Argyle Square";"Herbivore";95;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";95;"centrality_betweenness";0,191433929270644
"Argyle Square";"Herbivore";95;"centrality_eigen";0,567779187284654
"Argyle Square";"Herbivore";95;"interaction_overlap";0,274876678876679
"Argyle Square";"Herbivore";96;"richness";30
"Argyle Square";"Herbivore";96;"connectance";0,24
"Argyle Square";"Herbivore";96;"link_density";3,2
"Argyle Square";"Herbivore";96;"degree_heterogeneity";3,2744990586503
"Argyle Square";"Herbivore";96;"modularity_eigen";0,390190972222222
"Argyle Square";"Herbivore";96;"modularity_betweenness";0,157986111111111
"Argyle Square";"Herbivore";96;"nestedness";16,9716312056738
"Argyle Square";"Herbivore";96;"centrality_degree";0,0499405469678954
"Argyle Square";"Herbivore";96;"centrality_betweenness";0,135603995678912
"Argyle Square";"Herbivore";96;"centrality_eigen";0,56257968091309
"Argyle Square";"Herbivore";96;"interaction_overlap";0,288486291486292
"Argyle Square";"Herbivore";97;"richness";30
"Argyle Square";"Herbivore";97;"connectance";0,24
"Argyle Square";"Herbivore";97;"link_density";3,2
"Argyle Square";"Herbivore";97;"degree_heterogeneity";3,24340486251332
"Argyle Square";"Herbivore";97;"modularity_eigen";0,398871527777778
"Argyle Square";"Herbivore";97;"modularity_betweenness";0,11328125
"Argyle Square";"Herbivore";97;"nestedness";13,4042553191489
"Argyle Square";"Herbivore";97;"centrality_degree";0,0677764565992866
"Argyle Square";"Herbivore";97;"centrality_betweenness";0,283082930397144
"Argyle Square";"Herbivore";97;"centrality_eigen";0,62210315014291
"Argyle Square";"Herbivore";97;"interaction_overlap";0,306009768009768
"Argyle Square";"Herbivore";98;"richness";30
"Argyle Square";"Herbivore";98;"connectance";0,24
"Argyle Square";"Herbivore";98;"link_density";3,2
"Argyle Square";"Herbivore";98;"degree_heterogeneity";3,22572685836776
"Argyle Square";"Herbivore";98;"modularity_eigen";0,412109375
"Argyle Square";"Herbivore";98;"modularity_betweenness";0,109809027777778
"Argyle Square";"Herbivore";98;"nestedness";16,6028368794326
"Argyle Square";"Herbivore";98;"centrality_degree";0,0856123662306778
"Argyle Square";"Herbivore";98;"centrality_betweenness";0,217375336005368
"Argyle Square";"Herbivore";98;"centrality_eigen";0,552203725562836
"Argyle Square";"Herbivore";98;"interaction_overlap";0,307763236763237
"Argyle Square";"Herbivore";99;"richness";30
"Argyle Square";"Herbivore";99;"connectance";0,24
"Argyle Square";"Herbivore";99;"link_density";3,2
"Argyle Square";"Herbivore";99;"degree_heterogeneity";3,26138499204155
"Argyle Square";"Herbivore";99;"modularity_eigen";0,405381944444444
"Argyle Square";"Herbivore";99;"modularity_betweenness";0,201822916666667
"Argyle Square";"Herbivore";99;"nestedness";15,9007092198582
"Argyle Square";"Herbivore";99;"centrality_degree";0,0677764565992866
"Argyle Square";"Herbivore";99;"centrality_betweenness";0,181625749964887
"Argyle Square";"Herbivore";99;"centrality_eigen";0,581729776217605
"Argyle Square";"Herbivore";99;"interaction_overlap";0,261954933954934
"Argyle Square";"Herbivore";100;"richness";30
"Argyle Square";"Herbivore";100;"connectance";0,24
"Argyle Square";"Herbivore";100;"link_density";3,2
"Argyle Square";"Herbivore";100;"degree_heterogeneity";3,21261279175901
"Argyle Square";"Herbivore";100;"modularity_eigen";0,357855902777778
"Argyle Square";"Herbivore";100;"modularity_betweenness";0,19140625
"Argyle Square";"Herbivore";100;"nestedness";18,6595744680851
"Argyle Square";"Herbivore";100;"centrality_degree";0,103448275862069
"Argyle Square";"Herbivore";100;"centrality_betweenness";0,247691270283422
"Argyle Square";"Herbivore";100;"centrality_eigen";0,650963035831714
"Argyle Square";"Herbivore";100;"interaction_overlap";0,255861037655155
"Canning/Neil Street Reserve";"Pollinator";1;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";1;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";1;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";1;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";1;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";1;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";1;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";1;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";1;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";1;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";1;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";2;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";2;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";2;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";2;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";2;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";2;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";2;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";2;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";2;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";2;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";2;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";3;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";3;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";3;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";3;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";3;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";3;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";3;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";3;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";3;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";3;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";3;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";4;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";4;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";4;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";4;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";4;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";4;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";4;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";4;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";4;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";4;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";4;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";5;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";5;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";5;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";5;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";5;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";5;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";5;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";5;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";5;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";5;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";5;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";6;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";6;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";6;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";6;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";6;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";6;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";6;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";6;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";6;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";6;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";6;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";7;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";7;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";7;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";7;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";7;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";7;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";7;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";7;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";7;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";7;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";7;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";8;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";8;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";8;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";8;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";8;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";8;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";8;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";8;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";8;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";8;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";8;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";9;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";9;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";9;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";9;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";9;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";9;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";9;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";9;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";9;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";9;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";9;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";10;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";10;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";10;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";10;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";10;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";10;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";10;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";10;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";10;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";10;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";10;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";11;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";11;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";11;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";11;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";11;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";11;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";11;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";11;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";11;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";11;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";11;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";12;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";12;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";12;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";12;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";12;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";12;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";12;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";12;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";12;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";12;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";12;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";13;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";13;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";13;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";13;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";13;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";13;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";13;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";13;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";13;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";13;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";13;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";14;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";14;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";14;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";14;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";14;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";14;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";14;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";14;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";14;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";14;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";14;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";15;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";15;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";15;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";15;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";15;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";15;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";15;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";15;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";15;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";15;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";15;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";16;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";16;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";16;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";16;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";16;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";16;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";16;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";16;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";16;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";16;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";16;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";17;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";17;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";17;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";17;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";17;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";17;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";17;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";17;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";17;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";17;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";17;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";18;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";18;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";18;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";18;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";18;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";18;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";18;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";18;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";18;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";18;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";18;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";19;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";19;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";19;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";19;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";19;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";19;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";19;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";19;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";19;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";19;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";19;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";20;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";20;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";20;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";20;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";20;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";20;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";20;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";20;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";20;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";20;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";20;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";21;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";21;"connectance";NA
"Canning/Neil Street Reserve";"Pollinator";21;"link_density";NA
"Canning/Neil Street Reserve";"Pollinator";21;"degree_heterogeneity";NA
"Canning/Neil Street Reserve";"Pollinator";21;"modularity_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";21;"modularity_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";21;"nestedness";NA
"Canning/Neil Street Reserve";"Pollinator";21;"centrality_degree";NA
"Canning/Neil Street Reserve";"Pollinator";21;"centrality_betweenness";NA
"Canning/Neil Street Reserve";"Pollinator";21;"centrality_eigen";NA
"Canning/Neil Street Reserve";"Pollinator";21;"interaction_overlap";NA
"Canning/Neil Street Reserve";"Pollinator";22;"richness";NA
"Canning/Neil Street Reserve";"Pollinator";22;"connectance";NA
